GeneID	LOC	DCAR	Source
108216582	LOC108216582	DCAR_0415643	NCBI Gene ESummary
108216583	LOC108216583	DCAR_014056	NCBI Gene ESummary
108216584	LOC108216584	DCAR_012938	NCBI Gene ESummary
108216586	LOC108216586	DCAR_014844	NCBI Gene ESummary
108216587	LOC108216587	DCAR_014166	NCBI Gene ESummary
108216588	LOC108216588	DCAR_014608	NCBI Gene ESummary
108216589	LOC108216589	DCAR_015475	NCBI Gene ESummary
108216591	LOC108216591	DCAR_0417235	NCBI Gene ESummary
108216592	LOC108216592	DCAR_0416679	NCBI Gene ESummary
108216593	LOC108216593	DCAR_016048	NCBI Gene ESummary
108216594	LOC108216594	DCAR_015187	NCBI Gene ESummary
108216595	LOC108216595	DCAR_015339	NCBI Gene ESummary
108216596	LOC108216596	DCAR_016067	NCBI Gene ESummary
108216597	LOC108216597	DCAR_013505	NCBI Gene ESummary
108216598	LOC108216598	DCAR_014963	NCBI Gene ESummary
108216599	LOC108216599	DCAR_0415118	NCBI Gene ESummary
108216600	LOC108216600	DCAR_013717	NCBI Gene ESummary
108216601	LOC108216601	DCAR_0100705	NCBI Gene ESummary
108216602	LOC108216602	DCAR_0416533	NCBI Gene ESummary
108216603	LOC108216603	DCAR_014503	NCBI Gene ESummary
108216604	LOC108216604	DCAR_015444	NCBI Gene ESummary
108216606	LOC108216606	DCAR_0418084	NCBI Gene ESummary
108216607	LOC108216607	DCAR_0418085	NCBI Gene ESummary
108216608	LOC108216608	DCAR_013848	NCBI Gene ESummary
108216609	LOC108216609	DCAR_015388	NCBI Gene ESummary
108216610	LOC108216610	DCAR_001298	NCBI Gene ESummary
108216611	LOC108216611	DCAR_015273	NCBI Gene ESummary
108216612	LOC108216612	DCAR_015796	NCBI Gene ESummary
108216613	LOC108216613	DCAR_0416083	NCBI Gene ESummary
108216614	LOC108216614	DCAR_0417154	NCBI Gene ESummary
108216615	LOC108216615	DCAR_013580	NCBI Gene ESummary
108216616	LOC108216616	DCAR_012836	NCBI Gene ESummary
108216617	LOC108216617	DCAR_0416145	NCBI Gene ESummary
108216618	LOC108216618	DCAR_001303	NCBI Gene ESummary
108216619	LOC108216619	DCAR_012784	NCBI Gene ESummary
108216620	LOC108216620	DCAR_0415460	NCBI Gene ESummary
108216621	LOC108216621	DCAR_014947	NCBI Gene ESummary
108216622	LOC108216622	DCAR_013437	NCBI Gene ESummary
108216623	LOC108216623	DCAR_013030	NCBI Gene ESummary
108216624	LOC108216624	DCAR_014741	NCBI Gene ESummary
108216625	LOC108216625	DCAR_012844	NCBI Gene ESummary
108216626	LOC108216626	DCAR_013698	NCBI Gene ESummary
108216628	LOC108216628	DCAR_014265	NCBI Gene ESummary
108216629	LOC108216629	DCAR_012795	NCBI Gene ESummary
108216630	LOC108216630	DCAR_012923	NCBI Gene ESummary
108216631	LOC108216631	DCAR_014277	NCBI Gene ESummary
108216633	LOC108216633	DCAR_013720	NCBI Gene ESummary
108216634	LOC108216634	DCAR_015188	NCBI Gene ESummary
108216635	LOC108216635	DCAR_015419	NCBI Gene ESummary
108216637	LOC108216637	DCAR_014609	NCBI Gene ESummary
108216638	LOC108216638	DCAR_014603	NCBI Gene ESummary
108216639	LOC108216639	DCAR_013471	NCBI Gene ESummary
108216641	LOC108216641	DCAR_014464	NCBI Gene ESummary
108216642	LOC108216642	DCAR_013377	NCBI Gene ESummary
108216643	LOC108216643	DCAR_014021	NCBI Gene ESummary
108216644	LOC108216644	DCAR_001313	NCBI Gene ESummary
108216645	LOC108216645	DCAR_013599	NCBI Gene ESummary
108216646	LOC108216646	DCAR_0416196	NCBI Gene ESummary
108216647	LOC108216647	DCAR_014267	NCBI Gene ESummary
108216648	LOC108216648	DCAR_014087	NCBI Gene ESummary
108216650	LOC108216650	DCAR_014336	NCBI Gene ESummary
108216651	LOC108216651	DCAR_014653	NCBI Gene ESummary
108216655	LOC108216655	DCAR_014908	NCBI Gene ESummary
108216656	LOC108216656	DCAR_014193	NCBI Gene ESummary
108216657	LOC108216657	DCAR_0417196	NCBI Gene ESummary
108216658	LOC108216658	DCAR_0416390	NCBI Gene ESummary
108216659	LOC108216659	DCAR_0417571	NCBI Gene ESummary
108216660	LOC108216660	DCAR_012733	NCBI Gene ESummary
108216661	LOC108216661	DCAR_0416618	NCBI Gene ESummary
108216663	LOC108216663	DCAR_004720	NCBI Gene ESummary
108216665	LOC108216665	DCAR_0415441	NCBI Gene ESummary
108216667	LOC108216667	DCAR_014197	NCBI Gene ESummary
108216668	LOC108216668	DCAR_015495	NCBI Gene ESummary
108216670	LOC108216670	DCAR_015987	NCBI Gene ESummary
108216671	LOC108216671	DCAR_0418397	NCBI Gene ESummary
108216672	LOC108216672	DCAR_0100751	NCBI Gene ESummary
108216673	LOC108216673	DCAR_014708	NCBI Gene ESummary
108216674	LOC108216674	DCAR_014103	NCBI Gene ESummary
108216675	LOC108216675	DCAR_015417	NCBI Gene ESummary
108216676	LOC108216676	DCAR_015742	NCBI Gene ESummary
108216677	LOC108216677	DCAR_015647	NCBI Gene ESummary
108216678	LOC108216678	DCAR_013072	NCBI Gene ESummary
108216679	LOC108216679	DCAR_015021	NCBI Gene ESummary
108216680	LOC108216680	DCAR_014276	NCBI Gene ESummary
108216681	LOC108216681	DCAR_0416661	NCBI Gene ESummary
108216683	LOC108216683	DCAR_013409	NCBI Gene ESummary
108216684	LOC108216684	DCAR_014303	NCBI Gene ESummary
108216685	LOC108216685	DCAR_014479	NCBI Gene ESummary
108216686	LOC108216686	DCAR_013141	NCBI Gene ESummary
108216687	LOC108216687	DCAR_015564	NCBI Gene ESummary
108216688	LOC108216688	DCAR_015869	NCBI Gene ESummary
108216690	LOC108216690	DCAR_015549	NCBI Gene ESummary
108216692	LOC108216692	DCAR_012864	NCBI Gene ESummary
108216693	LOC108216693	DCAR_014473	NCBI Gene ESummary
108216694	LOC108216694	DCAR_014224	NCBI Gene ESummary
108216695	LOC108216695	DCAR_014965	NCBI Gene ESummary
108216696	LOC108216696	DCAR_014832	NCBI Gene ESummary
108216697	LOC108216697	DCAR_015633	NCBI Gene ESummary
108216698	LOC108216698	DCAR_012895	NCBI Gene ESummary
108216699	LOC108216699	DCAR_014006	NCBI Gene ESummary
108216702	LOC108216702	DCAR_0416010	NCBI Gene ESummary
108216703	LOC108216703	DCAR_014831	NCBI Gene ESummary
108216704	LOC108216704	DCAR_012974	NCBI Gene ESummary
108216705	LOC108216705	DCAR_014408	NCBI Gene ESummary
108216706	LOC108216706	DCAR_014801	NCBI Gene ESummary
108216707	LOC108216707	DCAR_013536	NCBI Gene ESummary
108216708	LOC108216708	DCAR_013749	NCBI Gene ESummary
108216710	LOC108216710	DCAR_014075	NCBI Gene ESummary
108216712	LOC108216712	DCAR_013606	NCBI Gene ESummary
108216713	LOC108216713	DCAR_015593	NCBI Gene ESummary
108216714	LOC108216714	DCAR_0415564	NCBI Gene ESummary
108216716	LOC108216716	DCAR_015340	NCBI Gene ESummary
108216717	LOC108216717	DCAR_015180	NCBI Gene ESummary
108216718	LOC108216718	DCAR_013977	NCBI Gene ESummary
108216720	LOC108216720	DCAR_014288	NCBI Gene ESummary
108216721	LOC108216721	DCAR_0417544	NCBI Gene ESummary
108216722	LOC108216722	DCAR_014892	NCBI Gene ESummary
108216723	LOC108216723	DCAR_013952	NCBI Gene ESummary
108216724	LOC108216724	DCAR_014628	NCBI Gene ESummary
108216725	LOC108216725	DCAR_012818	NCBI Gene ESummary
108216726	LOC108216726	DCAR_015665	NCBI Gene ESummary
108216727	LOC108216727	DCAR_013259	NCBI Gene ESummary
108216728	LOC108216728	DCAR_012899	NCBI Gene ESummary
108216729	LOC108216729	DCAR_015434	NCBI Gene ESummary
108216730	LOC108216730	DCAR_013074	NCBI Gene ESummary
108216731	LOC108216731	DCAR_013874	NCBI Gene ESummary
108216735	LOC108216735	DCAR_014324	NCBI Gene ESummary
108216736	LOC108216736	DCAR_015652	NCBI Gene ESummary
108216737	LOC108216737	DCAR_013930	NCBI Gene ESummary
108216738	LOC108216738	DCAR_015822	NCBI Gene ESummary
108216739	LOC108216739	DCAR_0100759	NCBI Gene ESummary
108216740	LOC108216740	DCAR_015955	NCBI Gene ESummary
108216741	LOC108216741	DCAR_013828	NCBI Gene ESummary
108216742	LOC108216742	DCAR_0415759	NCBI Gene ESummary
108216743	LOC108216743	DCAR_013962	NCBI Gene ESummary
108216744	LOC108216744	DCAR_014346	NCBI Gene ESummary
108216745	LOC108216745	DCAR_014723	NCBI Gene ESummary
108216746	LOC108216746	DCAR_013795	NCBI Gene ESummary
108216747	LOC108216747	DCAR_012759	NCBI Gene ESummary
108216749	LOC108216749	DCAR_015560	NCBI Gene ESummary
108216750	LOC108216750	DCAR_014727	NCBI Gene ESummary
108216751	LOC108216751	DCAR_014590	NCBI Gene ESummary
108216753	LOC108216753	DCAR_014260	NCBI Gene ESummary
108216754	LOC108216754	DCAR_015451	NCBI Gene ESummary
108216755	LOC108216755	DCAR_015338	NCBI Gene ESummary
108216756	LOC108216756	DCAR_013200	NCBI Gene ESummary
108216757	LOC108216757	DCAR_003859	NCBI Gene ESummary
108216759	LOC108216759	DCAR_014039	NCBI Gene ESummary
108216760	LOC108216760	DCAR_015699	NCBI Gene ESummary
108216762	LOC108216762	DCAR_013196	NCBI Gene ESummary
108216763	LOC108216763	DCAR_014067	NCBI Gene ESummary
108216764	LOC108216764	DCAR_013067	NCBI Gene ESummary
108216765	LOC108216765	DCAR_013250	NCBI Gene ESummary
108216766	LOC108216766	DCAR_014411	NCBI Gene ESummary
108216767	LOC108216767	DCAR_0416630	NCBI Gene ESummary
108216770	LOC108216770	DCAR_015862	NCBI Gene ESummary
108216771	LOC108216771	DCAR_014461	NCBI Gene ESummary
108216772	LOC108216772	DCAR_014333	NCBI Gene ESummary
108216773	LOC108216773	DCAR_015361	NCBI Gene ESummary
108216775	LOC108216775	DCAR_0416033	NCBI Gene ESummary
108216776	LOC108216776	DCAR_012772	NCBI Gene ESummary
108216777	LOC108216777	DCAR_001330	NCBI Gene ESummary
108216778	LOC108216778	DCAR_015908	NCBI Gene ESummary
108216779	LOC108216779	DCAR_0414792	NCBI Gene ESummary
108216780	LOC108216780	DCAR_015079	NCBI Gene ESummary
108216781	LOC108216781	DCAR_014950	NCBI Gene ESummary
108216782	LOC108216782	DCAR_012757	NCBI Gene ESummary
108216783	LOC108216783	DCAR_012838	NCBI Gene ESummary
108216784	LOC108216784	DCAR_014580	NCBI Gene ESummary
108216786	LOC108216786	DCAR_013183	NCBI Gene ESummary
108216787	LOC108216787	DCAR_012789	NCBI Gene ESummary
108216790	LOC108216790	DCAR_014890	NCBI Gene ESummary
108216791	LOC108216791	DCAR_014839	NCBI Gene ESummary
108216792	LOC108216792	DCAR_016015	NCBI Gene ESummary
108216793	LOC108216793	DCAR_013675	NCBI Gene ESummary
108216794	LOC108216794	DCAR_014762	NCBI Gene ESummary
108216795	LOC108216795	DCAR_013687	NCBI Gene ESummary
108216796	LOC108216796	DCAR_013177	NCBI Gene ESummary
108216797	LOC108216797	DCAR_0414949	NCBI Gene ESummary
108216798	LOC108216798	DCAR_014247	NCBI Gene ESummary
108216799	LOC108216799	DCAR_015827	NCBI Gene ESummary
108216801	LOC108216801	DCAR_013758	NCBI Gene ESummary
108216802	LOC108216802	DCAR_015985	NCBI Gene ESummary
108216803	LOC108216803	DCAR_0414713	NCBI Gene ESummary
108216804	LOC108216804	DCAR_015717	NCBI Gene ESummary
108216805	LOC108216805	DCAR_015894	NCBI Gene ESummary
108216806	LOC108216806	DCAR_012905	NCBI Gene ESummary
108216807	LOC108216807	DCAR_015954	NCBI Gene ESummary
108216808	LOC108216808	DCAR_0415413	NCBI Gene ESummary
108216809	LOC108216809	DCAR_014721	NCBI Gene ESummary
108216810	LOC108216810	DCAR_014986	NCBI Gene ESummary
108216811	LOC108216811	DCAR_012790	NCBI Gene ESummary
108216812	LOC108216812	DCAR_014226	NCBI Gene ESummary
108216813	LOC108216813	DCAR_015211	NCBI Gene ESummary
108216814	LOC108216814	DCAR_013854	NCBI Gene ESummary
108216815	LOC108216815	DCAR_014830	NCBI Gene ESummary
108216818	LOC108216818	DCAR_012803	NCBI Gene ESummary
108216819	LOC108216819	DCAR_013832	NCBI Gene ESummary
108216820	LOC108216820	DCAR_015860	NCBI Gene ESummary
108216821	LOC108216821	DCAR_015329	NCBI Gene ESummary
108216822	LOC108216822	DCAR_013021	NCBI Gene ESummary
108216823	LOC108216823	DCAR_015712	NCBI Gene ESummary
108216824	LOC108216824	DCAR_013932	NCBI Gene ESummary
108216826	LOC108216826	DCAR_015247	NCBI Gene ESummary
108216827	LOC108216827	DCAR_012878	NCBI Gene ESummary
108216828	LOC108216828	DCAR_015020	NCBI Gene ESummary
108216829	LOC108216829	DCAR_015502	NCBI Gene ESummary
108216831	LOC108216831	DCAR_0415955	NCBI Gene ESummary
108216832	LOC108216832	DCAR_015695	NCBI Gene ESummary
108216833	LOC108216833	DCAR_014875	NCBI Gene ESummary
108216834	LOC108216834	DCAR_0415624	NCBI Gene ESummary
108216835	LOC108216835	DCAR_012995	NCBI Gene ESummary
108216836	LOC108216836	DCAR_0100788	NCBI Gene ESummary
108216837	LOC108216837	DCAR_0417645	NCBI Gene ESummary
108216838	LOC108216838	DCAR_013077	NCBI Gene ESummary
108216839	LOC108216839	DCAR_015880	NCBI Gene ESummary
108216840	LOC108216840	DCAR_015210	NCBI Gene ESummary
108216841	LOC108216841	DCAR_015683	NCBI Gene ESummary
108216842	LOC108216842	DCAR_015918	NCBI Gene ESummary
108216843	LOC108216843	DCAR_000837	NCBI Gene ESummary
108216844	LOC108216844	DCAR_0415642	NCBI Gene ESummary
108216845	LOC108216845	DCAR_0416452	NCBI Gene ESummary
108216846	LOC108216846	DCAR_0416788	NCBI Gene ESummary
108216847	LOC108216847	DCAR_012942	NCBI Gene ESummary
108216848	LOC108216848	DCAR_013484	NCBI Gene ESummary
108216849	LOC108216849	DCAR_013070	NCBI Gene ESummary
108216850	LOC108216850	DCAR_013160	NCBI Gene ESummary
108216851	LOC108216851	DCAR_003798	NCBI Gene ESummary
108216852	LOC108216852	DCAR_000838	NCBI Gene ESummary
108216853	LOC108216853	DCAR_0417271	NCBI Gene ESummary
108216854	LOC108216854	DCAR_015670	NCBI Gene ESummary
108216856	LOC108216856	DCAR_014623	NCBI Gene ESummary
108216857	LOC108216857	DCAR_0417454	NCBI Gene ESummary
108216858	LOC108216858	DCAR_014526	NCBI Gene ESummary
108216859	LOC108216859	DCAR_015433	NCBI Gene ESummary
108216860	LOC108216860	DCAR_0417409	NCBI Gene ESummary
108216861	LOC108216861	DCAR_013610	NCBI Gene ESummary
108216862	LOC108216862	DCAR_014100	NCBI Gene ESummary
108216864	LOC108216864	DCAR_014305	NCBI Gene ESummary
108216867	LOC108216867	DCAR_015272	NCBI Gene ESummary
108216868	LOC108216868	DCAR_0415422	NCBI Gene ESummary
108216869	LOC108216869	DCAR_015685	NCBI Gene ESummary
108216870	LOC108216870	DCAR_015420	NCBI Gene ESummary
108216871	LOC108216871	DCAR_015597	NCBI Gene ESummary
108216872	LOC108216872	DCAR_013362	NCBI Gene ESummary
108216873	LOC108216873	DCAR_014030	NCBI Gene ESummary
108216874	LOC108216874	DCAR_014748	NCBI Gene ESummary
108216875	LOC108216875	DCAR_014450	NCBI Gene ESummary
108216876	LOC108216876	DCAR_0415591	NCBI Gene ESummary
108216877	LOC108216877	DCAR_013022	NCBI Gene ESummary
108216878	LOC108216878	DCAR_015436	NCBI Gene ESummary
108216879	LOC108216879	DCAR_0100795	NCBI Gene ESummary
108216881	LOC108216881	DCAR_000454	NCBI Gene ESummary
108216882	LOC108216882	DCAR_014604	NCBI Gene ESummary
108216884	LOC108216884	DCAR_012743	NCBI Gene ESummary
108216885	LOC108216885	DCAR_0418383	NCBI Gene ESummary
108216886	LOC108216886	DCAR_014712	NCBI Gene ESummary
108216887	LOC108216887	DCAR_013939	NCBI Gene ESummary
108216888	LOC108216888	DCAR_014091	NCBI Gene ESummary
108216890	LOC108216890	DCAR_014901	NCBI Gene ESummary
108216891	LOC108216891	DCAR_013612	NCBI Gene ESummary
108216892	LOC108216892	DCAR_015002	NCBI Gene ESummary
108216893	LOC108216893	DCAR_013744	NCBI Gene ESummary
108216894	LOC108216894	DCAR_012970	NCBI Gene ESummary
108216895	LOC108216895	DCAR_012915	NCBI Gene ESummary
108216896	LOC108216896	DCAR_0417217	NCBI Gene ESummary
108216897	LOC108216897	DCAR_014499	NCBI Gene ESummary
108216898	LOC108216898	DCAR_000847	NCBI Gene ESummary
108216899	LOC108216899	DCAR_0415543	NCBI Gene ESummary
108216900	LOC108216900	DCAR_015186	NCBI Gene ESummary
108216901	LOC108216901	DCAR_014451	NCBI Gene ESummary
108216902	LOC108216902	DCAR_015766	NCBI Gene ESummary
108216903	LOC108216903	DCAR_0415620	NCBI Gene ESummary
108216904	LOC108216904	DCAR_012769	NCBI Gene ESummary
108216905	LOC108216905	DCAR_014154	NCBI Gene ESummary
108216906	LOC108216906	DCAR_013401	NCBI Gene ESummary
108216907	LOC108216907	DCAR_000848	NCBI Gene ESummary
108216908	LOC108216908	DCAR_014642	NCBI Gene ESummary
108216911	LOC108216911	DCAR_015516	NCBI Gene ESummary
108216912	LOC108216912	DCAR_0416946	NCBI Gene ESummary
108216913	LOC108216913	DCAR_0416331	NCBI Gene ESummary
108216914	LOC108216914	DCAR_014066	NCBI Gene ESummary
108216915	LOC108216915	DCAR_0416532	NCBI Gene ESummary
108216917	LOC108216917	DCAR_0414541	NCBI Gene ESummary
108216924	LOC108216924	DCAR_0414547	NCBI Gene ESummary
108216927	LOC108216927	DCAR_0414556	NCBI Gene ESummary
108216929	LOC108216929	DCAR_016054	NCBI Gene ESummary
108216932	LOC108216932	DCAR_003212	NCBI Gene ESummary
108216935	LOC108216935	DCAR_0414651	NCBI Gene ESummary
108216937	LOC108216937	DCAR_016028	NCBI Gene ESummary
108216941	LOC108216941	DCAR_0414670	NCBI Gene ESummary
108216945	LOC108216945	DCAR_000875	NCBI Gene ESummary
108216949	LOC108216949	DCAR_016007	NCBI Gene ESummary
108216952	LOC108216952	DCAR_000878	NCBI Gene ESummary
108216953	LOC108216953	DCAR_0415987	NCBI Gene ESummary
108216954	LOC108216954	DCAR_014672	NCBI Gene ESummary
108216956	LOC108216956	DCAR_0414706	NCBI Gene ESummary
108216957	LOC108216957	DCAR_015989	NCBI Gene ESummary
108216958	LOC108216958	DCAR_0414710	NCBI Gene ESummary
108216962	LOC108216962	DCAR_000886	NCBI Gene ESummary
108216963	LOC108216963	DCAR_0414715	NCBI Gene ESummary
108216964	LOC108216964	DCAR_015980	NCBI Gene ESummary
108216966	LOC108216966	DCAR_015974	NCBI Gene ESummary
108216969	LOC108216969	DCAR_000891	NCBI Gene ESummary
108216971	LOC108216971	DCAR_015960	NCBI Gene ESummary
108216975	LOC108216975	DCAR_000897	NCBI Gene ESummary
108216980	LOC108216980	DCAR_001579	NCBI Gene ESummary
108216981	LOC108216981	DCAR_002659	NCBI Gene ESummary
108216985	LOC108216985	DCAR_000898	NCBI Gene ESummary
108216986	LOC108216986	DCAR_015942	NCBI Gene ESummary
108216987	LOC108216987	DCAR_0414759	NCBI Gene ESummary
108216988	LOC108216988	DCAR_030301	NCBI Gene ESummary
108216991	LOC108216991	DCAR_015933	NCBI Gene ESummary
108216992	LOC108216992	DCAR_0414768	NCBI Gene ESummary
108216993	LOC108216993	DCAR_000901	NCBI Gene ESummary
108216995	LOC108216995	DCAR_015930	NCBI Gene ESummary
108216996	LOC108216996	DCAR_015929	NCBI Gene ESummary
108216998	LOC108216998	DCAR_0414774	NCBI Gene ESummary
108217002	LOC108217002	DCAR_0100857	NCBI Gene ESummary
108217007	LOC108217007	DCAR_0414789	NCBI Gene ESummary
108217010	LOC108217010	DCAR_015905	NCBI Gene ESummary
108217011	LOC108217011	DCAR_000902	NCBI Gene ESummary
108217012	LOC108217012	DCAR_015888	NCBI Gene ESummary
108217016	LOC108217016	DCAR_015859	NCBI Gene ESummary
108217017	LOC108217017	DCAR_015858	NCBI Gene ESummary
108217018	LOC108217018	DCAR_015856	NCBI Gene ESummary
108217021	LOC108217021	DCAR_015853	NCBI Gene ESummary
108217023	LOC108217023	DCAR_015850	NCBI Gene ESummary
108217025	LOC108217025	DCAR_015843	NCBI Gene ESummary
108217036	LOC108217036	DCAR_015810	NCBI Gene ESummary
108217037	LOC108217037	DCAR_0414891	NCBI Gene ESummary
108217040	LOC108217040	DCAR_000905	NCBI Gene ESummary
108217041	LOC108217041	DCAR_015790	NCBI Gene ESummary
108217042	LOC108217042	DCAR_015789	NCBI Gene ESummary
108217044	LOC108217044	DCAR_015787	NCBI Gene ESummary
108217045	LOC108217045	DCAR_015785	NCBI Gene ESummary
108217048	LOC108217048	DCAR_015782	NCBI Gene ESummary
108217049	LOC108217049	DCAR_015781	NCBI Gene ESummary
108217053	LOC108217053	DCAR_0414934	NCBI Gene ESummary
108217054	LOC108217054	DCAR_015768	NCBI Gene ESummary
108217056	LOC108217056	DCAR_003170	NCBI Gene ESummary
108217060	LOC108217060	DCAR_000906	NCBI Gene ESummary
108217062	LOC108217062	DCAR_015751	NCBI Gene ESummary
108217066	LOC108217066	DCAR_015732	NCBI Gene ESummary
108217067	LOC108217067	DCAR_015725	NCBI Gene ESummary
108217068	LOC108217068	DCAR_015723	NCBI Gene ESummary
108217069	LOC108217069	DCAR_000907	NCBI Gene ESummary
108217072	LOC108217072	DCAR_015679	NCBI Gene ESummary
108217074	LOC108217074	DCAR_015667	NCBI Gene ESummary
108217075	LOC108217075	DCAR_015662	NCBI Gene ESummary
108217076	LOC108217076	DCAR_015643	NCBI Gene ESummary
108217077	LOC108217077	DCAR_015641	NCBI Gene ESummary
108217078	LOC108217078	DCAR_0415102	NCBI Gene ESummary
108217079	LOC108217079	DCAR_015621	NCBI Gene ESummary
108217080	LOC108217080	DCAR_015618	NCBI Gene ESummary
108217084	LOC108217084	DCAR_015609	NCBI Gene ESummary
108217090	LOC108217090	DCAR_015581	NCBI Gene ESummary
108217095	LOC108217095	DCAR_0415171	NCBI Gene ESummary
108217096	LOC108217096	DCAR_015565	NCBI Gene ESummary
108217098	LOC108217098	DCAR_015552	NCBI Gene ESummary
108217100	LOC108217100	DCAR_015543	NCBI Gene ESummary
108217101	LOC108217101	DCAR_015542	NCBI Gene ESummary
108217102	LOC108217102	DCAR_015539	NCBI Gene ESummary
108217104	LOC108217104	DCAR_0415216	NCBI Gene ESummary
108217107	LOC108217107	DCAR_000912	NCBI Gene ESummary
108217109	LOC108217109	DCAR_015476	NCBI Gene ESummary
108217110	LOC108217110	DCAR_015474	NCBI Gene ESummary
108217111	LOC108217111	DCAR_015469	NCBI Gene ESummary
108217112	LOC108217112	DCAR_0415282	NCBI Gene ESummary
108217113	LOC108217113	DCAR_0415289	NCBI Gene ESummary
108217114	LOC108217114	DCAR_015466	NCBI Gene ESummary
108217115	LOC108217115	DCAR_0100867	NCBI Gene ESummary
108217116	LOC108217116	DCAR_0415291	NCBI Gene ESummary
108217117	LOC108217117	DCAR_0415293	NCBI Gene ESummary
108217118	LOC108217118	DCAR_015464	NCBI Gene ESummary
108217120	LOC108217120	DCAR_015449	NCBI Gene ESummary
108217123	LOC108217123	DCAR_015442	NCBI Gene ESummary
108217126	LOC108217126	DCAR_000913	NCBI Gene ESummary
108217128	LOC108217128	DCAR_015427	NCBI Gene ESummary
108217130	LOC108217130	DCAR_015422	NCBI Gene ESummary
108217131	LOC108217131	DCAR_0415341	NCBI Gene ESummary
108217136	LOC108217136	DCAR_0415359	NCBI Gene ESummary
108217137	LOC108217137	DCAR_0415361	NCBI Gene ESummary
